strategy,correct,latency_ms,fact_type,distance,is_first,conversation_length
latest,True,0.00095367431640625,hobby,33,True,50
similarity,True,0.3304481506347656,hobby,33,True,50
hybrid_r0.9_s0.1,True,0.29158592224121094,hobby,33,True,50
hybrid_r0.7_s0.3,True,0.3037452697753906,hobby,33,True,50
hybrid_r0.5_s0.5,True,0.2987384796142578,hobby,33,True,50
hybrid_r0.3_s0.7,True,0.35071372985839844,hobby,33,True,50
latest,True,0.0011920928955078125,pet,16,True,50
similarity,True,0.38123130798339844,pet,16,True,50
hybrid_r0.9_s0.1,True,0.33473968505859375,pet,16,True,50
hybrid_r0.7_s0.3,True,0.28634071350097656,pet,16,True,50
hybrid_r0.5_s0.5,True,0.31280517578125,pet,16,True,50
hybrid_r0.3_s0.7,True,0.2880096435546875,pet,16,True,50
latest,True,0.00095367431640625,pet,22,True,50
similarity,True,0.31447410583496094,pet,22,True,50
hybrid_r0.9_s0.1,True,0.32210350036621094,pet,22,True,50
hybrid_r0.7_s0.3,True,0.2923011779785156,pet,22,True,50
hybrid_r0.5_s0.5,True,0.28252601623535156,pet,22,True,50
hybrid_r0.3_s0.7,True,0.30803680419921875,pet,22,True,50
latest,False,0.0011920928955078125,pet,43,True,50
similarity,True,0.667572021484375,pet,43,True,50
hybrid_r0.9_s0.1,False,0.6611347198486328,pet,43,True,50
hybrid_r0.7_s0.3,False,0.6573200225830078,pet,43,True,50
hybrid_r0.5_s0.5,False,0.6201267242431641,pet,43,True,50
hybrid_r0.3_s0.7,False,0.67901611328125,pet,43,True,50
latest,True,0.00095367431640625,hobby,12,False,50
similarity,True,0.6337165832519531,hobby,12,False,50
hybrid_r0.9_s0.1,True,0.5671977996826172,hobby,12,False,50
hybrid_r0.7_s0.3,True,0.5965232849121094,hobby,12,False,50
hybrid_r0.5_s0.5,True,0.6186962127685547,hobby,12,False,50
hybrid_r0.3_s0.7,True,0.6465911865234375,hobby,12,False,50
latest,True,0.001430511474609375,city,4,False,50
similarity,True,0.3712177276611328,city,4,False,50
hybrid_r0.9_s0.1,True,0.2942085266113281,city,4,False,50
hybrid_r0.7_s0.3,True,0.28324127197265625,city,4,False,50
hybrid_r0.5_s0.5,True,0.3104209899902344,city,4,False,50
hybrid_r0.3_s0.7,True,0.2887248992919922,city,4,False,50
latest,True,0.0011920928955078125,city,13,False,50
similarity,False,1.0271072387695312,city,13,False,50
hybrid_r0.9_s0.1,True,1.2412071228027344,city,13,False,50
hybrid_r0.7_s0.3,True,1.4209747314453125,city,13,False,50
hybrid_r0.5_s0.5,True,1.2917518615722656,city,13,False,50
hybrid_r0.3_s0.7,True,1.2235641479492188,city,13,False,50
latest,True,0.0011920928955078125,city,11,False,50
similarity,True,0.8716583251953125,city,11,False,50
hybrid_r0.9_s0.1,True,0.843048095703125,city,11,False,50
hybrid_r0.7_s0.3,True,0.9250640869140625,city,11,False,50
hybrid_r0.5_s0.5,True,0.9076595306396484,city,11,False,50
hybrid_r0.3_s0.7,True,0.9260177612304688,city,11,False,50
latest,True,0.00095367431640625,hobby,15,False,50
similarity,True,0.4744529724121094,hobby,15,False,50
hybrid_r0.9_s0.1,True,0.4551410675048828,hobby,15,False,50
hybrid_r0.7_s0.3,True,0.4334449768066406,hobby,15,False,50
hybrid_r0.5_s0.5,True,0.49495697021484375,hobby,15,False,50
hybrid_r0.3_s0.7,True,0.3941059112548828,hobby,15,False,50
latest,True,0.00095367431640625,color,44,False,50
similarity,True,0.4527568817138672,color,44,False,50
hybrid_r0.9_s0.1,True,0.40268898010253906,color,44,False,50
hybrid_r0.7_s0.3,True,0.46944618225097656,color,44,False,50
hybrid_r0.5_s0.5,True,0.4038810729980469,color,44,False,50
hybrid_r0.3_s0.7,True,0.44155120849609375,color,44,False,50
latest,True,0.0007152557373046875,pet,2,False,50
similarity,False,0.9045600891113281,pet,2,False,50
hybrid_r0.9_s0.1,True,0.9164810180664062,pet,2,False,50
hybrid_r0.7_s0.3,True,0.8778572082519531,pet,2,False,50
hybrid_r0.5_s0.5,True,0.8485317230224609,pet,2,False,50
hybrid_r0.3_s0.7,False,0.8552074432373047,pet,2,False,50
latest,True,0.00095367431640625,color,38,False,50
similarity,True,0.5092620849609375,color,38,False,50
hybrid_r0.9_s0.1,True,0.4456043243408203,color,38,False,50
hybrid_r0.7_s0.3,True,0.492095947265625,color,38,False,50
hybrid_r0.5_s0.5,True,0.43582916259765625,color,38,False,50
hybrid_r0.3_s0.7,True,0.47779083251953125,color,38,False,50
latest,True,0.0011920928955078125,pet,33,True,50
similarity,True,0.42629241943359375,pet,33,True,50
hybrid_r0.9_s0.1,True,0.5040168762207031,pet,33,True,50
hybrid_r0.7_s0.3,True,0.43082237243652344,pet,33,True,50
hybrid_r0.5_s0.5,True,0.4532337188720703,pet,33,True,50
hybrid_r0.3_s0.7,True,0.4088878631591797,pet,33,True,50
latest,True,0.00095367431640625,city,22,False,50
similarity,True,0.5235671997070312,city,22,False,50
hybrid_r0.9_s0.1,True,0.4477500915527344,city,22,False,50
hybrid_r0.7_s0.3,True,0.5135536193847656,city,22,False,50
hybrid_r0.5_s0.5,True,0.4394054412841797,city,22,False,50
hybrid_r0.3_s0.7,True,0.4608631134033203,city,22,False,50
latest,False,0.0007152557373046875,color,37,True,50
similarity,False,1.1091232299804688,color,37,True,50
hybrid_r0.9_s0.1,False,0.9996891021728516,color,37,True,50
hybrid_r0.7_s0.3,False,0.9293556213378906,color,37,True,50
hybrid_r0.5_s0.5,False,0.9610652923583984,color,37,True,50
hybrid_r0.3_s0.7,False,0.9222030639648438,color,37,True,50
latest,True,0.0007152557373046875,city,12,False,50
similarity,True,0.42891502380371094,city,12,False,50
hybrid_r0.9_s0.1,True,0.5090236663818359,city,12,False,50
hybrid_r0.7_s0.3,True,0.46944618225097656,city,12,False,50
hybrid_r0.5_s0.5,True,0.4458427429199219,city,12,False,50
hybrid_r0.3_s0.7,True,0.4019737243652344,city,12,False,50
latest,True,0.00095367431640625,pet,43,True,50
similarity,True,0.6475448608398438,pet,43,True,50
hybrid_r0.9_s0.1,True,0.8585453033447266,pet,43,True,50
hybrid_r0.7_s0.3,True,0.4305839538574219,pet,43,True,50
hybrid_r0.5_s0.5,True,0.47588348388671875,pet,43,True,50
hybrid_r0.3_s0.7,True,0.35691261291503906,pet,43,True,50
latest,True,0.00095367431640625,pet,19,False,50
similarity,True,0.7228851318359375,pet,19,False,50
hybrid_r0.9_s0.1,True,0.6318092346191406,pet,19,False,50
hybrid_r0.7_s0.3,True,0.6613731384277344,pet,19,False,50
hybrid_r0.5_s0.5,True,0.6899833679199219,pet,19,False,50
hybrid_r0.3_s0.7,True,0.6895065307617188,pet,19,False,50
latest,True,0.0011920928955078125,pet,32,True,50
similarity,True,0.3933906555175781,pet,32,True,50
hybrid_r0.9_s0.1,True,0.36454200744628906,pet,32,True,50
hybrid_r0.7_s0.3,True,0.37360191345214844,pet,32,True,50
hybrid_r0.5_s0.5,True,0.3216266632080078,pet,32,True,50
hybrid_r0.3_s0.7,True,0.3924369812011719,pet,32,True,50
latest,False,0.001430511474609375,color,44,True,50
similarity,True,0.6814002990722656,color,44,True,50
hybrid_r0.9_s0.1,False,0.6575584411621094,color,44,True,50
hybrid_r0.7_s0.3,False,0.5965232849121094,color,44,True,50
hybrid_r0.5_s0.5,False,0.5645751953125,color,44,True,50
hybrid_r0.3_s0.7,False,0.5939006805419922,color,44,True,50
latest,False,0.00095367431640625,pet,18,True,50
similarity,False,0.6718635559082031,pet,18,True,50
hybrid_r0.9_s0.1,False,0.6308555603027344,pet,18,True,50
hybrid_r0.7_s0.3,False,0.6303787231445312,pet,18,True,50
hybrid_r0.5_s0.5,False,0.6153583526611328,pet,18,True,50
hybrid_r0.3_s0.7,False,0.7982254028320312,pet,18,True,50
latest,True,0.00095367431640625,city,36,False,50
similarity,True,0.4642009735107422,city,36,False,50
hybrid_r0.9_s0.1,True,0.3941059112548828,city,36,False,50
hybrid_r0.7_s0.3,True,0.4169940948486328,city,36,False,50
hybrid_r0.5_s0.5,True,0.3762245178222656,city,36,False,50
hybrid_r0.3_s0.7,True,0.3237724304199219,city,36,False,50
latest,True,0.0011920928955078125,city,47,False,50
similarity,True,0.3676414489746094,city,47,False,50
hybrid_r0.9_s0.1,True,0.2970695495605469,city,47,False,50
hybrid_r0.7_s0.3,True,0.3185272216796875,city,47,False,50
hybrid_r0.5_s0.5,True,0.29349327087402344,city,47,False,50
hybrid_r0.3_s0.7,True,0.286102294921875,city,47,False,50
latest,True,0.00095367431640625,color,19,True,50
similarity,True,0.3445148468017578,color,19,True,50
hybrid_r0.9_s0.1,True,0.29730796813964844,color,19,True,50
hybrid_r0.7_s0.3,True,0.28634071350097656,color,19,True,50
hybrid_r0.5_s0.5,True,0.30493736267089844,color,19,True,50
hybrid_r0.3_s0.7,True,0.29850006103515625,color,19,True,50
latest,True,0.00095367431640625,color,30,True,50
similarity,True,0.3178119659423828,color,30,True,50
hybrid_r0.9_s0.1,True,0.3592967987060547,color,30,True,50
hybrid_r0.7_s0.3,True,0.3218650817871094,color,30,True,50
hybrid_r0.5_s0.5,True,0.31256675720214844,color,30,True,50
hybrid_r0.3_s0.7,True,0.3573894500732422,color,30,True,50
latest,True,0.001430511474609375,pet,23,False,50
similarity,True,0.3399848937988281,pet,23,False,50
hybrid_r0.9_s0.1,True,0.29468536376953125,pet,23,False,50
hybrid_r0.7_s0.3,True,0.3199577331542969,pet,23,False,50
hybrid_r0.5_s0.5,True,0.2884864807128906,pet,23,False,50
hybrid_r0.3_s0.7,True,0.3044605255126953,pet,23,False,50
latest,True,0.0011920928955078125,pet,35,False,50
similarity,True,0.36907196044921875,pet,35,False,50
hybrid_r0.9_s0.1,True,0.32711029052734375,pet,35,False,50
hybrid_r0.7_s0.3,True,0.3361701965332031,pet,35,False,50
hybrid_r0.5_s0.5,True,0.35691261291503906,pet,35,False,50
hybrid_r0.3_s0.7,True,0.3120899200439453,pet,35,False,50
latest,True,0.0011920928955078125,color,1,False,50
similarity,True,0.3781318664550781,color,1,False,50
hybrid_r0.9_s0.1,True,0.3314018249511719,color,1,False,50
hybrid_r0.7_s0.3,True,0.28896331787109375,color,1,False,50
hybrid_r0.5_s0.5,True,0.3650188446044922,color,1,False,50
hybrid_r0.3_s0.7,True,0.3170967102050781,color,1,False,50
latest,True,0.00095367431640625,city,8,False,50
similarity,False,1.0581016540527344,city,8,False,50
hybrid_r0.9_s0.1,True,0.9896755218505859,city,8,False,50
hybrid_r0.7_s0.3,True,0.8711814880371094,city,8,False,50
hybrid_r0.5_s0.5,True,0.8649826049804688,city,8,False,50
hybrid_r0.3_s0.7,True,0.8604526519775391,city,8,False,50
latest,True,0.00095367431640625,hobby,2,False,50
similarity,True,0.3113746643066406,hobby,2,False,50
hybrid_r0.9_s0.1,True,0.3180503845214844,hobby,2,False,50
hybrid_r0.7_s0.3,True,0.2899169921875,hobby,2,False,50
hybrid_r0.5_s0.5,True,0.3180503845214844,hobby,2,False,50
hybrid_r0.3_s0.7,True,0.32901763916015625,hobby,2,False,50
latest,False,0.001430511474609375,pet,18,True,50
similarity,False,0.6256103515625,pet,18,True,50
hybrid_r0.9_s0.1,False,0.6530284881591797,pet,18,True,50
hybrid_r0.7_s0.3,False,0.6556510925292969,pet,18,True,50
hybrid_r0.5_s0.5,False,0.6394386291503906,pet,18,True,50
hybrid_r0.3_s0.7,False,0.6566047668457031,pet,18,True,50
latest,True,0.001430511474609375,pet,7,True,50
similarity,True,0.3535747528076172,pet,7,True,50
hybrid_r0.9_s0.1,True,0.34499168395996094,pet,7,True,50
hybrid_r0.7_s0.3,True,0.28967857360839844,pet,7,True,50
hybrid_r0.5_s0.5,True,0.2827644348144531,pet,7,True,50
hybrid_r0.3_s0.7,True,0.3676414489746094,pet,7,True,50
latest,True,0.001430511474609375,pet,16,True,50
similarity,True,0.354766845703125,pet,16,True,50
hybrid_r0.9_s0.1,True,0.4067420959472656,pet,16,True,50
hybrid_r0.7_s0.3,True,0.34332275390625,pet,16,True,50
hybrid_r0.5_s0.5,True,0.32019615173339844,pet,16,True,50
hybrid_r0.3_s0.7,True,0.39267539978027344,pet,16,True,50
latest,True,0.0011920928955078125,color,14,True,50
similarity,True,0.3414154052734375,color,14,True,50
hybrid_r0.9_s0.1,True,0.31638145446777344,color,14,True,50
hybrid_r0.7_s0.3,True,0.3097057342529297,color,14,True,50
hybrid_r0.5_s0.5,True,0.2887248992919922,color,14,True,50
hybrid_r0.3_s0.7,True,0.2875328063964844,color,14,True,50
latest,True,0.00095367431640625,pet,12,False,50
similarity,True,0.6513595581054688,pet,12,False,50
hybrid_r0.9_s0.1,True,0.6883144378662109,pet,12,False,50
hybrid_r0.7_s0.3,True,0.6480216979980469,pet,12,False,50
hybrid_r0.5_s0.5,True,0.6468296051025391,pet,12,False,50
hybrid_r0.3_s0.7,True,0.6504058837890625,pet,12,False,50
latest,True,0.0011920928955078125,color,48,True,50
similarity,True,0.35452842712402344,color,48,True,50
hybrid_r0.9_s0.1,True,0.3910064697265625,color,48,True,50
hybrid_r0.7_s0.3,True,0.34546852111816406,color,48,True,50
hybrid_r0.5_s0.5,True,0.33783912658691406,color,48,True,50
hybrid_r0.3_s0.7,True,0.3490447998046875,color,48,True,50
latest,False,0.0011920928955078125,city,24,True,50
similarity,False,0.6730556488037109,city,24,True,50
hybrid_r0.9_s0.1,False,0.6356239318847656,city,24,True,50
hybrid_r0.7_s0.3,False,0.6618499755859375,city,24,True,50
hybrid_r0.5_s0.5,False,0.637054443359375,city,24,True,50
hybrid_r0.3_s0.7,False,0.6322860717773438,city,24,True,50
latest,True,0.0011920928955078125,pet,37,True,50
similarity,True,0.3876686096191406,pet,37,True,50
hybrid_r0.9_s0.1,True,0.3247261047363281,pet,37,True,50
hybrid_r0.7_s0.3,True,0.3147125244140625,pet,37,True,50
hybrid_r0.5_s0.5,True,0.3428459167480469,pet,37,True,50
hybrid_r0.3_s0.7,True,0.3147125244140625,pet,37,True,50
latest,True,0.0011920928955078125,city,8,True,50
similarity,True,0.3695487976074219,city,8,True,50
hybrid_r0.9_s0.1,True,0.34165382385253906,city,8,True,50
hybrid_r0.7_s0.3,True,0.3199577331542969,city,8,True,50
hybrid_r0.5_s0.5,True,0.33402442932128906,city,8,True,50
hybrid_r0.3_s0.7,True,0.3380775451660156,city,8,True,50
latest,True,0.00095367431640625,city,29,False,50
similarity,True,0.3573894500732422,city,29,False,50
hybrid_r0.9_s0.1,True,0.3917217254638672,city,29,False,50
hybrid_r0.7_s0.3,True,0.34546852111816406,city,29,False,50
hybrid_r0.5_s0.5,True,0.3364086151123047,city,29,False,50
hybrid_r0.3_s0.7,True,0.347137451171875,city,29,False,50
latest,True,0.0011920928955078125,city,19,False,50
similarity,True,0.3504753112792969,city,19,False,50
hybrid_r0.9_s0.1,True,0.3554821014404297,city,19,False,50
hybrid_r0.7_s0.3,True,0.34689903259277344,city,19,False,50
hybrid_r0.5_s0.5,True,0.3116130828857422,city,19,False,50
hybrid_r0.3_s0.7,True,0.3414154052734375,city,19,False,50
latest,True,0.0011920928955078125,hobby,11,True,50
similarity,True,0.3490447998046875,hobby,11,True,50
hybrid_r0.9_s0.1,True,0.37932395935058594,hobby,11,True,50
hybrid_r0.7_s0.3,True,0.4096031188964844,hobby,11,True,50
hybrid_r0.5_s0.5,True,0.3788471221923828,hobby,11,True,50
hybrid_r0.3_s0.7,True,0.4150867462158203,hobby,11,True,50
latest,True,0.00095367431640625,hobby,16,False,50
similarity,True,0.7331371307373047,hobby,16,False,50
hybrid_r0.9_s0.1,True,0.6334781646728516,hobby,16,False,50
hybrid_r0.7_s0.3,True,0.6546974182128906,hobby,16,False,50
hybrid_r0.5_s0.5,True,0.6325244903564453,hobby,16,False,50
hybrid_r0.3_s0.7,True,0.6322860717773438,hobby,16,False,50
latest,False,0.00095367431640625,city,45,True,50
similarity,False,0.7305145263671875,city,45,True,50
hybrid_r0.9_s0.1,False,0.6520748138427734,city,45,True,50
hybrid_r0.7_s0.3,False,0.621795654296875,city,45,True,50
hybrid_r0.5_s0.5,False,0.8299350738525391,city,45,True,50
hybrid_r0.3_s0.7,False,0.7379055023193359,city,45,True,50
latest,True,0.0011920928955078125,hobby,2,False,50
similarity,True,0.7042884826660156,hobby,2,False,50
hybrid_r0.9_s0.1,True,0.6268024444580078,hobby,2,False,50
hybrid_r0.7_s0.3,True,0.7135868072509766,hobby,2,False,50
hybrid_r0.5_s0.5,True,0.6544589996337891,hobby,2,False,50
hybrid_r0.3_s0.7,True,0.6175041198730469,hobby,2,False,50
latest,True,0.0011920928955078125,color,7,True,50
similarity,True,0.37598609924316406,color,7,True,50
hybrid_r0.9_s0.1,True,0.2951622009277344,color,7,True,50
hybrid_r0.7_s0.3,True,0.37550926208496094,color,7,True,50
hybrid_r0.5_s0.5,True,0.3485679626464844,color,7,True,50
hybrid_r0.3_s0.7,True,0.3180503845214844,color,7,True,50
latest,True,0.00095367431640625,hobby,1,False,50
similarity,True,0.385284423828125,hobby,1,False,50
hybrid_r0.9_s0.1,True,0.3120899200439453,hobby,1,False,50
hybrid_r0.7_s0.3,True,0.28777122497558594,hobby,1,False,50
hybrid_r0.5_s0.5,True,0.3161430358886719,hobby,1,False,50
hybrid_r0.3_s0.7,True,0.2903938293457031,hobby,1,False,50
latest,True,0.00095367431640625,color,33,True,50
similarity,True,0.3571510314941406,color,33,True,50
hybrid_r0.9_s0.1,True,0.3399848937988281,color,33,True,50
hybrid_r0.7_s0.3,True,0.30159950256347656,color,33,True,50
hybrid_r0.5_s0.5,True,0.28586387634277344,color,33,True,50
hybrid_r0.3_s0.7,True,0.33783912658691406,color,33,True,50
latest,True,0.0007152557373046875,color,19,False,50
similarity,True,0.3466606140136719,color,19,False,50
hybrid_r0.9_s0.1,True,0.3180503845214844,color,19,False,50
hybrid_r0.7_s0.3,True,0.3056526184082031,color,19,False,50
hybrid_r0.5_s0.5,True,0.2853870391845703,color,19,False,50
hybrid_r0.3_s0.7,True,0.3020763397216797,color,19,False,50
latest,True,0.00095367431640625,pet,36,False,50
similarity,True,0.33092498779296875,pet,36,False,50
hybrid_r0.9_s0.1,True,0.2963542938232422,pet,36,False,50
hybrid_r0.7_s0.3,True,0.3113746643066406,pet,36,False,50
hybrid_r0.5_s0.5,True,0.30422210693359375,pet,36,False,50
hybrid_r0.3_s0.7,True,0.2856254577636719,pet,36,False,50
latest,True,0.00095367431640625,pet,24,True,50
similarity,True,0.37598609924316406,pet,24,True,50
hybrid_r0.9_s0.1,True,0.3268718719482422,pet,24,True,50
hybrid_r0.7_s0.3,True,0.31566619873046875,pet,24,True,50
hybrid_r0.5_s0.5,True,0.34618377685546875,pet,24,True,50
hybrid_r0.3_s0.7,True,0.3077983856201172,pet,24,True,50
latest,True,0.00095367431640625,pet,8,False,50
similarity,False,1.0123252868652344,pet,8,False,50
hybrid_r0.9_s0.1,True,0.9601116180419922,pet,8,False,50
hybrid_r0.7_s0.3,True,0.9655952453613281,pet,8,False,50
hybrid_r0.5_s0.5,True,1.0251998901367188,pet,8,False,50
hybrid_r0.3_s0.7,False,0.8873939514160156,pet,8,False,50
latest,True,0.0007152557373046875,pet,2,False,50
similarity,False,0.9825229644775391,pet,2,False,50
hybrid_r0.9_s0.1,True,0.9615421295166016,pet,2,False,50
hybrid_r0.7_s0.3,True,0.8685588836669922,pet,2,False,50
hybrid_r0.5_s0.5,True,0.9250640869140625,pet,2,False,50
hybrid_r0.3_s0.7,True,1.0027885437011719,pet,2,False,50
latest,True,0.00095367431640625,city,13,False,50
similarity,False,0.7278919219970703,city,13,False,50
hybrid_r0.9_s0.1,True,0.6177425384521484,city,13,False,50
hybrid_r0.7_s0.3,True,0.6539821624755859,city,13,False,50
hybrid_r0.5_s0.5,True,0.6268024444580078,city,13,False,50
hybrid_r0.3_s0.7,True,0.6372928619384766,city,13,False,50
latest,True,0.0011920928955078125,hobby,17,False,50
similarity,True,0.6954669952392578,hobby,17,False,50
hybrid_r0.9_s0.1,True,0.6208419799804688,hobby,17,False,50
hybrid_r0.7_s0.3,True,0.5669593811035156,hobby,17,False,50
hybrid_r0.5_s0.5,True,0.6282329559326172,hobby,17,False,50
hybrid_r0.3_s0.7,True,0.8776187896728516,hobby,17,False,50
latest,True,0.001430511474609375,city,13,False,50
similarity,True,0.6296634674072266,city,13,False,50
hybrid_r0.9_s0.1,True,0.7257461547851562,city,13,False,50
hybrid_r0.7_s0.3,True,0.6022453308105469,city,13,False,50
hybrid_r0.5_s0.5,True,0.60272216796875,city,13,False,50
hybrid_r0.3_s0.7,True,0.5283355712890625,city,13,False,50
latest,True,0.0011920928955078125,color,18,False,50
similarity,True,0.6299018859863281,color,18,False,50
hybrid_r0.9_s0.1,True,0.3898143768310547,color,18,False,50
hybrid_r0.7_s0.3,True,0.5373954772949219,color,18,False,50
hybrid_r0.5_s0.5,True,0.4620552062988281,color,18,False,50
hybrid_r0.3_s0.7,True,0.44798851013183594,color,18,False,50
latest,True,0.0016689300537109375,color,44,True,50
similarity,True,0.5333423614501953,color,44,True,50
hybrid_r0.9_s0.1,True,0.5729198455810547,color,44,True,50
hybrid_r0.7_s0.3,True,0.3998279571533203,color,44,True,50
hybrid_r0.5_s0.5,True,0.44035911560058594,color,44,True,50
hybrid_r0.3_s0.7,True,0.3771781921386719,color,44,True,50
latest,True,0.00095367431640625,city,22,True,50
similarity,True,0.43320655822753906,city,22,True,50
hybrid_r0.9_s0.1,True,0.3426074981689453,city,22,True,50
hybrid_r0.7_s0.3,True,0.34999847412109375,city,22,True,50
hybrid_r0.5_s0.5,True,0.3361701965332031,city,22,True,50
hybrid_r0.3_s0.7,True,0.29349327087402344,city,22,True,50
latest,False,0.00095367431640625,pet,46,True,50
similarity,False,0.9720325469970703,pet,46,True,50
hybrid_r0.9_s0.1,False,0.9396076202392578,pet,46,True,50
hybrid_r0.7_s0.3,False,0.9646415710449219,pet,46,True,50
hybrid_r0.5_s0.5,False,1.2004375457763672,pet,46,True,50
hybrid_r0.3_s0.7,False,1.0166168212890625,pet,46,True,50
latest,True,0.0011920928955078125,pet,31,False,50
similarity,True,0.3771781921386719,pet,31,False,50
hybrid_r0.9_s0.1,True,0.29754638671875,pet,31,False,50
hybrid_r0.7_s0.3,True,0.36215782165527344,pet,31,False,50
hybrid_r0.5_s0.5,True,0.3123283386230469,pet,31,False,50
hybrid_r0.3_s0.7,True,0.28443336486816406,pet,31,False,50
latest,True,0.0011920928955078125,hobby,27,True,50
similarity,True,0.7233619689941406,hobby,27,True,50
hybrid_r0.9_s0.1,True,0.6103515625,hobby,27,True,50
hybrid_r0.7_s0.3,True,0.5686283111572266,hobby,27,True,50
hybrid_r0.5_s0.5,True,0.6520748138427734,hobby,27,True,50
hybrid_r0.3_s0.7,True,0.5817413330078125,hobby,27,True,50
latest,False,0.00095367431640625,city,47,True,50
similarity,False,0.6875991821289062,city,47,True,50
hybrid_r0.9_s0.1,False,0.6632804870605469,city,47,True,50
hybrid_r0.7_s0.3,False,0.6415843963623047,city,47,True,50
hybrid_r0.5_s0.5,False,0.5638599395751953,city,47,True,50
hybrid_r0.3_s0.7,False,0.5950927734375,city,47,True,50
latest,True,0.0011920928955078125,color,10,False,50
similarity,True,0.3247261047363281,color,10,False,50
hybrid_r0.9_s0.1,True,0.3342628479003906,color,10,False,50
hybrid_r0.7_s0.3,True,0.3027915954589844,color,10,False,50
hybrid_r0.5_s0.5,True,0.2925395965576172,color,10,False,50
hybrid_r0.3_s0.7,True,0.3066062927246094,color,10,False,50
latest,True,0.001430511474609375,color,8,False,50
similarity,True,0.3230571746826172,color,8,False,50
hybrid_r0.9_s0.1,True,0.2925395965576172,color,8,False,50
hybrid_r0.7_s0.3,True,0.32448768615722656,color,8,False,50
hybrid_r0.5_s0.5,True,0.29397010803222656,color,8,False,50
hybrid_r0.3_s0.7,True,0.28133392333984375,color,8,False,50
latest,True,0.00095367431640625,hobby,6,False,50
similarity,True,0.3871917724609375,hobby,6,False,50
hybrid_r0.9_s0.1,True,0.3528594970703125,hobby,6,False,50
hybrid_r0.7_s0.3,True,0.3132820129394531,hobby,6,False,50
hybrid_r0.5_s0.5,True,0.34427642822265625,hobby,6,False,50
hybrid_r0.3_s0.7,True,0.31495094299316406,hobby,6,False,50
latest,False,0.0011920928955078125,city,41,True,50
similarity,False,0.6427764892578125,city,41,True,50
hybrid_r0.9_s0.1,False,0.568389892578125,city,41,True,50
hybrid_r0.7_s0.3,False,0.6248950958251953,city,41,True,50
hybrid_r0.5_s0.5,False,0.6482601165771484,city,41,True,50
hybrid_r0.3_s0.7,False,0.6201267242431641,city,41,True,50
latest,False,0.0011920928955078125,color,36,True,50
similarity,True,0.6415843963623047,color,36,True,50
hybrid_r0.9_s0.1,False,0.6506443023681641,color,36,True,50
hybrid_r0.7_s0.3,False,0.6222724914550781,color,36,True,50
hybrid_r0.5_s0.5,False,0.6153583526611328,color,36,True,50
hybrid_r0.3_s0.7,False,0.6148815155029297,color,36,True,50
latest,True,0.001430511474609375,city,24,True,50
similarity,True,0.34737586975097656,city,24,True,50
hybrid_r0.9_s0.1,True,0.2944469451904297,city,24,True,50
hybrid_r0.7_s0.3,True,0.3161430358886719,city,24,True,50
hybrid_r0.5_s0.5,True,0.2892017364501953,city,24,True,50
hybrid_r0.3_s0.7,True,0.28133392333984375,city,24,True,50
latest,True,0.00095367431640625,city,21,False,50
similarity,True,0.34618377685546875,city,21,False,50
hybrid_r0.9_s0.1,True,0.32520294189453125,city,21,False,50
hybrid_r0.7_s0.3,True,0.31495094299316406,city,21,False,50
hybrid_r0.5_s0.5,True,0.3459453582763672,city,21,False,50
hybrid_r0.3_s0.7,True,0.3161430358886719,city,21,False,50
latest,False,0.0011920928955078125,color,35,True,50
similarity,False,0.7188320159912109,color,35,True,50
hybrid_r0.9_s0.1,False,0.6380081176757812,color,35,True,50
hybrid_r0.7_s0.3,False,0.6382465362548828,color,35,True,50
hybrid_r0.5_s0.5,False,0.5898475646972656,color,35,True,50
hybrid_r0.3_s0.7,False,0.5571842193603516,color,35,True,50
latest,True,0.00095367431640625,city,1,True,50
similarity,True,0.3829002380371094,city,1,True,50
hybrid_r0.9_s0.1,True,0.324249267578125,city,1,True,50
hybrid_r0.7_s0.3,True,0.34499168395996094,city,1,True,50
hybrid_r0.5_s0.5,True,0.3204345703125,city,1,True,50
hybrid_r0.3_s0.7,True,0.3116130828857422,city,1,True,50
latest,False,0.0011920928955078125,hobby,23,True,50
similarity,False,0.7078647613525391,hobby,23,True,50
hybrid_r0.9_s0.1,False,0.6344318389892578,hobby,23,True,50
hybrid_r0.7_s0.3,False,0.5667209625244141,hobby,23,True,50
hybrid_r0.5_s0.5,False,0.6449222564697266,hobby,23,True,50
hybrid_r0.3_s0.7,False,0.6737709045410156,hobby,23,True,50
latest,True,0.001430511474609375,color,14,True,50
similarity,True,0.3731250762939453,color,14,True,50
hybrid_r0.9_s0.1,True,0.3414154052734375,color,14,True,50
hybrid_r0.7_s0.3,True,0.3418922424316406,color,14,True,50
hybrid_r0.5_s0.5,True,0.2884864807128906,color,14,True,50
hybrid_r0.3_s0.7,True,0.28443336486816406,color,14,True,50
latest,True,0.00095367431640625,hobby,18,False,50
similarity,True,0.3800392150878906,hobby,18,False,50
hybrid_r0.9_s0.1,True,0.3218650817871094,hobby,18,False,50
hybrid_r0.7_s0.3,True,0.3409385681152344,hobby,18,False,50
hybrid_r0.5_s0.5,True,0.3237724304199219,hobby,18,False,50
hybrid_r0.3_s0.7,True,0.2841949462890625,hobby,18,False,50
latest,True,0.00095367431640625,pet,36,True,50
similarity,True,0.3399848937988281,pet,36,True,50
hybrid_r0.9_s0.1,True,0.293731689453125,pet,36,True,50
